title,date_company,content
"주택연금, 남편 사망때 자녀동의 없어도 아내가 받을 수 있다",13시간전 | 조선일보 | 다음뉴스,배우자가 연금 자동 승계하려면 ‘신탁형’ 선택해야 주택연금은 만 55세 이상 고령자 부부가 보유 주택에 거주하면서 해당 주택을 담보로 매달 일정액을 평생 대출 형태로...
"모더나 백신, 국내 1차 검증 문턱 넘었다",2021.05.10 | 머니투데이 | 다음뉴스,2일내 발생해 1~2일 이내에 소실됐다. 국소·전신반응 대부분은 성인에 비해 65세 이상 고령자에서 발생빈도와 중증도가 낮았습니다. 백신 투여와 관련성이 있는 예측되지...
"""난청 있다면 노화 속도 빨라져 보청기 조기 착용이 중요""",13시간전 | 조선일보 | 다음뉴스,"원장은 지멘스 보청기 본사의 교육 팀장 출신이다. 지난해 통계청이 발표한 ’2020 고령자 통계'에 따르면, 2020년 기준 65세 이상 고령 인구는 812만5000명으로 전체 인구..."
청도군 개인 지방소득세 도움창구 운영,1시간전 | 경북도민일보,"신고를 원칙으로 운영하지만, 모두채움 대상자 중 전자신고가 어려운 65세 이상 고령자 및 장애인에 한하여 도움창구에서 신고를 지원한다.모두채움 대상자는 국세청에서..."
"아스트라제네카 백신, 국내 첫 사용허가..""고령자 신중히 사용""",2021.02.10 | YTN | 다음뉴스,코로나19 백신이 국내에서는 처음으로 사용 허가를 받았습니다. 65세 이상 고령자에 대한 접종은 신중하게 결정해야 한다는 단서 조항을 달았는데요. 질병 관리청이 접종...
아스트라제네카 백신 '고령자' 포함 허가..'신중 투여' 유지,2021.02.10 | 뉴시스 | 다음뉴스,"한국아스트라제네카의 코로나19 백신이 10일 국내에서 공식 허가됐다. 65세 이상 고령자 접종을 원칙적으로 허용하되, 의사가 판단해 신중하게 투여하는 방안을 유지했다..."
"고령 운전자 교통사고 치사율, 비고령자보다 '1.8배' 높아",2021.02.28 | SBS | 다음뉴스,고령 운전자가 낸 교통사고는 비고령자 사고보다 80%가량 치사율이 더 높은 것으로 나타났습니다. 삼성교통안전문화연구소가 경찰청 교통사고 자료를 분석한 결과 2019...
'모더나 백신' 첫 검증 통과..65~69세 AZ백신 사전예약,2021.05.10 | SBS Biz | 다음뉴스,"예방 효과는 인정 가능하다고 설명했습니다. 안전성 측면에서는 접종 후 이상 사례, 고령자에서의 이상 사례 발생 빈도, 중대한 약물 이상 반응 등에서 허용할만한 수준..."
"노동부 여수지청, 고령자인재은행사업 약정 체결",2021.03.17 | 광주매일신문,"광주매일신문] 고용노동부 여수지청은 17일 “최근 여수YWCA, 순천YWCA와 함께 2021년 고령자인재은행 약정을 체결했다”고 밝혔다. 고령자인재은행 사업은 50세 이상..."
오늘(10일)부터 65~69세 대상자 백신 접종 예약 시작,2021.05.10 | KBS | 다음뉴스,"이달 6일부터 70~74세 고령자 백신 접종 사전예약이 진행 중인 가운데, 오늘(10일)부터는 65~69세 대상자도 예약이 가능합니다. 코로나19 예방접종 대응 추진단은 65~69세..."
[아침신문 솎아보기] 文기자회견에 '마이웨이' 평가한 언론은,7시간전 | 미디어오늘 | 다음뉴스,재정' 강조)에서 “종부세를 낮출 경우 지난해 정부가 세율을 올리면서 장기보유나 고령자는 최대 70%까지 세액공제를 받아 부담이 크지 않다는 주장을 스스로 뒤집는 꼴...
"㈜진연, 대전 유성구 장애인-고령자 위해 630만원 상당 물품 후원",2021.03.25 | 굿모닝충청,㈜진연이 630만 원 상당의 후원물품을 행복누리재단에기탁했다. ㈜진연은 장애인 및 고령자를 위한 보조기기를 개발하는 예비사회적기업으로 관내 장애인 및 고령자를 지원...
"아스트라제네카 백신, 국내 첫 사용허가..""고령자 신중히 사용""",2021.02.10 | YTN | 다음뉴스,코로나19 백신이 국내에서는 처음으로 사용 허가를 받았습니다. 65세 이상 고령자에 대한 접종은 신중하게 결정해야 한다는 단서 조항을 달았는데요. 질병 관리청이 접종...
"""백신도, 주사기도 없네"" 계획보다 밀린 日 고령자 백신 접종",2021.02.24 | 이데일리 | 다음뉴스,최소화하는 특수 주사기를 제대로 확보하지 못한 탓이다. 이르면 4월 중순에야 고령자에 대한 백신 접종이 시작될 것이란 전망이다. 스가 요시히데 일본 총리(사진=연합뉴스...
"[포토] 75세 이상 고령자, 코로나19 백신 접종 시작",2021.04.01 | 이투데이,만 75세 이상 고령자를 시작으로 일반인 대상 코로나19 백신 첫 접종이 시작된 1일 서울 송파구 예방접종센터에서 한 어르신이 화이자 백신 접종을 받고 있다. 사진공동취재단
"부산 동래구, 개인 지방소득세 신고 도움창구 운영",1시간전 | 국제뉴스,"종합소득세 및 개인 지방소득세의 신고·납부 안내 등을 홍보하고, 만 65세 이상 고령자와 장애인의 편의를 위해 도움창구를 운영해 원활한 신고 지원을 위해 노력하고 있다..."
"식약처, 아스트라제네카 고령자 접종 여부 결정 '보류'",2021.02.05 | YTN | 다음뉴스,식품의약품안전처가 아스트라제네카의 코로나19 백신 접종과 관련해 65세 이상 고령자 투여 여부에 대한 결정을 보류했습니다. 식약처 중앙약사심의위원회는 아스트라제네카...
日 고령자 백신접종 4월12일 시작..당초보다 지연,2021.02.24 | 서울경제 | 다음뉴스,지연되고 있다. 24일 현지 공영방송 NHK에 따르면 스가 요시히데 일본 총리는 고령자에 대한 코로나19 백신 접종을 4월 12일 시작할 예정이라고 이날 밝혔다. 그는 4월 5일...
"""65세 이상 고령자, 코로나19 재감염될 위험 높다""",2021.03.18 | MBN | 다음뉴스,신종 코로나바이러스 감염증(코로나19)에 걸렸던 사람들 중 65세 이상 고령자는 코로나19에 다시 감염될 위험이 더 높다는 연구 결과가 나왔습니다. 오늘(18일) 영국 일간...
영천시‘주·정차 단속 알림 통합서비스’개시,1시간전 | 선경일보,차량 정보를 등록하면 해당 서비스를 이용할 수 있다. 또한 휴대전화 사용이 어려운 고령자를 위한 고객센터를 통한 유선 신청(1599-6270)도 가능하다.이정도 기자 skilbo...
"""65세 이상 고령자가 코로나19 재감염 위험 더 높아""",2021.03.18 | YTN | 다음뉴스,코로나19에 걸렸던 사람 가운데 65세 이상 고령자는 재감염 위험이 더 높다는 연구 결과가 나왔습니다. 영국 일간 가디언은 덴마크 스타텐스 혈청연구소 연구 결과 65...
"""日 고령자 백신 본격 접종, 5월 이후로 늦어질 듯""",2021.02.23 | 뉴시스 | 다음뉴스,김예진 기자 = 신종 코로나바이러스 감염증(코로나19) 백신 공급 지연으로 일본 고령자의 본격적인 접종은 4월에서 5월 이후로 늦어지게 될 전망이라고 23일 지지통신이...
"유기상 고창군수, 고령자복지주택 건립현장 방문",2021.03.22 | 전북일보,유기상 고창군수가 ‘고령자복지주택 건립 사업지’와 ‘장애인 주간보호 직업재활 시설 신축현장을 찾았다. 고창군은 국비 126억을 지원받아 사회복지시설지구에 신개념...
"롯데카드, 고령자·장애인 포함 '고객패널' 선발… 개선사항 제안",2021.04.05 | 뉴데일리,"카드 회원 12명으로 폭 넓게 구성됐으며, 이번에는 금융소비자보호법 시행에 발맞춰 고령자, 장애인 금융소외계층 대표패널 2명도 함께 선발했다. LOCA패널은 12월까지 직접..."
"정부 ""AZ-화이자 백신 안전·효능 차이없어..고령자도 적극 접종""",2021.03.24 | 뉴시스 | 다음뉴스,"어느 백신이든 안전성과 효능에 있어서 차이가 없다""고 밝혔다. 또 기저질환자나 고령자도 건강 상태가 좋다면 적극 접종할 필요가 있다고 강조했다. 홍정익 코로나19 예방..."
"제주 고령자 코로나19 화이자 백신 접종 시작...""안심돼도 마스크...",2021.04.01 | 뉴제주일보,잘 쓰고 다녀야죠. 접종 후 30분 동안 이상 증상도 없었네요.”만 75세 이상 고령자를 대상으로 코로나19(신종 코로나바이러스 감염증) 백신 예방 접종이 시작된 1일 오전...
"전북도, 내달부터 75세 이상 고령자 코로나 백신 접종",2021.03.24 | 전라일보,"연락을 받았다. 전화를 건 동사무소 직원은 ""내달 1일부터 만 75세 이상 고령자들을 대상으로 백신 접종이 시작되는데, 이와 관련해 동의서를 작성해야 한다""고 설명했다..."
2분기 백신 접종 계획 오늘 발표..고령자 접종 시작할 듯,2021.03.15 | SBS | 다음뉴스,"2분기 접종 계획을 발표합니다. 주요 대상은 만 65세 이상 850만 명으로 이 중에서도 고령자부터 접종이 시작될 것으로 보입니다. 이외에도 치과와 한방병원, 약국 등에서..."
"""65세 이상 고령자가 코로나19에 재감염될 위험 더 높아""",2021.03.18 | 연합뉴스 | 다음뉴스,연합뉴스) 신종 코로나바이러스 감염증(코로나19)에 걸렸던 사람 가운데 65세 이상 고령자는 코로나19에 다시 감염될 위험이 더 높다는 연구 결과가 나왔다. 18일 영국 일간...
코로나19 속 '어버이날 테라스 콘서트',2021.05.10 | KBS | 다음뉴스,코로나19로 요양병원과 요양원은 1년 넘게 면회객을 맞지 못하고 있습니다. 고령자와 기저질환자 등 코로나19에 취약한 환자들이 집단 생활을 하는 요양병원의 특성상 환자...
"속초시, 장애물 없는 열린 관광환경 조성사업 본격 추진",2021.05.06 | 프레시안 | 다음뉴스,[이상훈 기자(=속초)(lovecony@nate.com)]강원 속초시(시장 김철수)는 장애인·고령자 등 이동 취약계층 관광객 편의를 위한 장애물 없는 열린 관광환경 조성사업을 추진...
"동래구, 개인지방소득세 신고 도움창구 운영",1시간전 | 부산일보,"종합소득세 및 개인지방소득세의 신고·납부 안내 등을 홍보하고, 만 65세 이상 고령자와 장애인의 편의를 위하여 도움창구를 운영하여 원활한 신고 지원을 위해 노력하고..."
"한국산기대, '시흥시민 맞춤형 평생학습 프로그램' 수강생 모집",2021.05.10 | 전자신문 | 다음뉴스,10일 밝혔다. 프로그램은 시흥시 거주 시흥시민을 대상으로 한다. 교육과정은 △고령자 케어를 위한 시니어 정보통신기술(ICT) 케어 전문가 양성 △사물인터넷 시스템전문가...
"""모더나 백신 코로나 예방효과 94%""",21시간전 | 세계일보 | 다음뉴스,"64.7%), 근육통(61.5%) 등이 많았다. 국소·전신반응은 대부분 성인보다 65세 이상 고령자에서 발생빈도와 중증도가 낮았다. 김상봉 식품의약품안전처 바이오생약국장이..."
오늘 500명 안팎 예상..유행 정체국면속 '조용한 전파' 지속,11시간전 | 연합뉴스 | 다음뉴스,않는 데다 의료 체계의 여력도 있는 만큼 일단 방역 조치를 추가로 강화하지 않고 고령자 접종이 마무리되는 6월까지 상황을 안정적으로 관리하겠다는 방침이다. 500명 안팎...
"고령운전 사고 치사율, 비고령자 대비 1.8배 높았다..""'조건부 면...",2021.03.02 | 서울경제 | 다음뉴스,[서울경제] 고령 운전자가 낸 교통사고는 비(非)고령자 사고보다 80%가량 치사율이 더 높은 것으로 나타났다. 하지만 고령자들은 운전면허 제한방안에 대체로 부정적인 인식...
"영천시, 불법 주·정차 단속지역…실시간 휴대전화로 알려줘요",1시간전 | 국제뉴스,차량 정보를 등록하면 해당 서비스를 이용할 수 있다. 또한 휴대전화 사용이 어려운 고령자를 위한 고객센터를 통한 유선 신청1599-6270)도 가능하다. 최기문 영천시장은...
주부가 벤츠 몰고 햄버거 배달..배달원 모집 17만명 모였다,11시간전 | 중앙일보 | 다음뉴스,"시장이 확 커지면서 일반인 배달 시대가 열리고 있다. 대학생부터 주부, 회사원, 고령자 등이 아르바이트하듯 때때로 배달을 하고 수십만원씩 수입을 올린다. 이렇게 최근..."
밀림 자택에서 코로나 백신 맞은 1900년생 페루 할아버지,2021.05.04 | 서울신문 | 다음뉴스,가하고 있다. 페루 보건부는 3일(현지시간) 페루 중부 밀림지방인 우아누코에서 고령자를 위한 코로나19 백신 방문 접종을 실시했다. 자동차로 접근이 어려운 밀림의 오지로...
"정부 ""고령층 접종 마무리 7월부터 코로나 사망자 대폭 줄 것…접...",2시간전 | 한국면세뉴스,"7월 이후부터는 방역 완화 조처를 시행할 가능성이 높기 때문에, 접종을 받지 않은 고령자라면 여전히 감염 위험이 남아 있다""고 말했다. 현재 70~74세 백신 예약률은 40..."
고혈압·당뇨병 앓는 만성질환자도 일정 요건만 충족하면 '보험 ...,2021.05.09 | 한국경제 | 다음뉴스,새로운 상품을 선보이고 있다. 보험사들은 손해율 관리의 어려움 등을 이유로 고령자와 유병자의 보험 가입을 거절하는 경우가 많았지만 최근 이들을 위한 전용 상품을 출시...
"""65세 이상 고령자 코로나19 재감염될 위험 더 높아""",2021.03.18 | SBS Biz | 다음뉴스,신종 코로나바이러스 감염증(코로나19)에 걸렸던 사람 가운데 65세 이상 고령자는 코로나19에 다시 감염될 위험이 더 높다는 연구 결과가 나왔습니다. 18일 영국 일간...
